"word","speaker","condition","snd1Bgn","snd2Bgn","snd3Bgn","snd3Fin","snd1","snd2","snd3","file","h1","h1Int","h2","h2Int","a1","a1Int","a2","a2Int","f3","f3Int","wordType","snd1IntOrig","snd2IntOrig","snd3IntOrig","snd23IntOrig","snd2IntNorm","snd3IntNorm","snd23IntNorm","a1h1Int","a2h1Int","h2h1Int","conditionNorm","conditionNorm2","snd1BgnNorm","snd2BgnNorm","snd3BgnNorm","snd3FinNorm","plsMax","plsSD","plsMaxPoint","plsMaxPointNorm","plsMaxNorm","lDur","meanlIntvl"
"r_olˀ^a_l","F45","3",-0.0721000000000007,0,0.128399999999999,0.216199999999999,"o","lˀ","^a","F45_ind_wrd__carr_phr",83,6,167,10,328,27,1078,16,2531,-11,"lˀ",70.1312,63.6483,68.2418,65.5141,65.3669,69.957,65.2723,21,10,4,"Individual words","lˀ, Individual words",-0.561526479750788,0,1,1.68380062305296,0.0180999999999987,0.00237408694005085,0.0798499999999995,0.621884735202493,0.140965732087218,0.128399999999999,0.00620051457975982
"r_olˀ^a_l","F45","Carrier phrase",-0.0427999999999997,0,0.1007,0.187100000000001,"o","lˀ","^a","F45_ind_wrd__carr_phr",140,19,280,19,375,27,1125,13,3000,-2,"lˀ",69.1367,65.2961,68.3469,66.7051,66.5292,69.5786,65.3582,8,-6,0,"Carrier phrase","lˀ, Carrier phrase",-0.425024826216483,0,1,1.85799404170806,0.00820000000000043,0.000526476998835595,0.0580000000000007,0.575968222442908,0.0814299900695178,0.1007,0.00620051457975982
"r_elˀ^a_","F45","1",-0.109100000000002,0,0.136500000000002,0.301200000000001,"e","lˀ","^a","F45_ind_wrd__carr_phr",61,4,122,8,281,26,1875,9,3094,-6,"lˀ",70.9627,61.5005,68.2258,65.1761,63.1701,69.9016,65.9503,22,5,4,"Individual words","lˀ, Individual words",-0.799267399267401,0,1,2.20659340659339,0.0195000000000007,0.00272088558943679,0.0708500000000001,0.519047619047613,0.142857142857147,0.136500000000002,0.00620051457975982
"r_elˀ^a_","F45","2",-0.136199999999999,0,0.133099999999999,0.319600000000001,"e","lˀ","^a","F45_ind_wrd__carr_phr",75,-2,149,4,375,19,1781,6,3000,-9,"lˀ",69.6563,62.8141,67.8114,65.7307,64.6506,69.6496,65.9193,21,8,6,"Individual words","lˀ, Individual words",-1.02329075882795,0,1,2.40120210368147,0.0199999999999996,0.00308705583896929,0.0896999999999988,0.673929376408712,0.160781367392938,0.133099999999999,0.00620051457975982
"r_elˀ^a_","F45","3",-0.101600000000001,0,0.1205,0.2379,"e","lˀ","^a","F45_ind_wrd__carr_phr",84,7,168,16,328,27,1828,13,3141,-3,"lˀ",69.5805,59.7878,66.4201,63.0618,62.9993,69.6296,65.6416,20,6,9,"Individual words","lˀ, Individual words",-0.843153526970966,0,1,1.97427385892116,0.0152999999999999,0.00337655293992191,0.0627499999999994,0.520746887966801,0.195850622406625,0.1205,0.00620051457975982
"r_elˀ^a_","F45","Carrier phrase",-0.0590000000000011,0,0.0828999999999986,0.1968,"e","lˀ","^a","F45_ind_wrd__carr_phr",132,15,265,28,328,28,1875,14,3094,-3,"lˀ",69.242,62.2118,68.0756,65.6036,64.289,70.1533,65.528,13,-1,13,"Carrier phrase","lˀ, Carrier phrase",-0.711700844390857,0,1,2.37394451145962,0.00890000000000057,0.000719369510399556,0.0516500000000004,0.623039806996396,0.107358262967439,0.0828999999999986,0.00620051457975982
"b_elˀo_r^a","F45","1",-0.1281,0,0.109100000000002,0.219200000000001,"e","lˀ","o","F45_ind_wrd__carr_phr",141,17,281,30,328,30,1922,2,3141,-5,"lˀ",70.9536,63.8022,70.9347,67.3853,63.0286,70.1623,62.4507,13,-15,13,"Individual words","lˀ, Individual words",-1.17415215398715,0,1,2.00916590284141,0.0118000000000009,0.00123970724661732,0.0727000000000011,0.666361136571953,0.10815765352888,0.109100000000002,0.00620051457975982
"b_elˀo_r^a","F45","2",-0.122800000000002,0,0.0988999999999969,0.2225,"e","lˀ","o","F45_ind_wrd__carr_phr",105,19,210,22,328,35,1969,11,3047,-1,"lˀ",70.57,66.4667,70.5071,68.7109,65.4808,69.519,62.2038,16,-8,3,"Individual words","lˀ, Individual words",-1.24165824064717,0,1,2.24974721941362,0.0123999999999995,0.00138058845779475,0.0589999999999975,0.59656218402426,0.125379170879676,0.0988999999999969,0.00620051457975982
"b_elˀo_r^a","F45","3",-0.112300000000001,0,0.0958000000000006,0.194900000000001,"e","lˀ","o","F45_ind_wrd__carr_phr",119,17,238,8,328,22,1922,5,3188,5,"lˀ",70.3806,61.5132,71.0291,66.354,60.2842,69.8014,62.3249,5,-12,-9,"Individual words","lˀ, Individual words",-1.1722338204593,0,1,2.03444676409185,0.0106999999999999,0.00117802542520915,0.0659500000000008,0.688413361169107,0.111691022964508,0.0958000000000006,0.00620051457975982
"b_elˀo_r^a","F45","Carrier phrase",-0.0848000000000013,0,0.0788999999999973,0.150399999999998,"e","lˀ","o","F45_ind_wrd__carr_phr",115,17,229,28,281,30,1922,9,3047,4,"lˀ",70.3248,63.4411,71.0056,67.0397,62.2285,69.7922,63.0341,13,-8,11,"Carrier phrase","lˀ, Carrier phrase",-1.07477820025354,0,1,1.90621039290244,0.00860000000000127,0.00055179326423192,0.0568999999999988,0.721166032953115,0.108998732572897,0.0788999999999973,0.00620051457975982
"q'_^ali_","F45","1",-0.122999999999998,0,0.1096,0.183500000000002,"^a","l","i","F45_ind_wrd__carr_phr",141,29,281,34,281,34,2109,14,3141,12,"l",65.0449,65.1726,68.5905,66.5498,66.4816,69.8987,61.9593,5,-15,5,"Individual words","l, Individual words",-1.1222627737226,0,1,1.67427007299272,0.00750000000000028,0.000372601561846143,0.137350000000001,1.25319343065694,0.0684306569343089,0.1096,0.00620051457975982
"q'_^ali_","F45","2",-0.104599999999998,0,0.125100000000003,0.192399999999999,"^a","l","i","F45_ind_wrd__carr_phr",141,31,281,37,281,37,2156,15,3234,13,"l",67.166,65.5403,66.5773,65.9032,68.7409,69.7819,64.3259,6,-16,6,"Individual words","l, Individual words",-0.836131095123861,0,1,1.53796962430051,0.00779999999999603,0.000433819971545771,0.110099999999999,0.880095923261361,0.0623501199040434,0.125100000000003,0.00620051457975982
"q'_^ali_","F45","3",-0.1023,0,0.113100000000003,0.171300000000002,"^a","l","i","F45_ind_wrd__carr_phr",141,28,281,35,281,35,2203,17,3188,15,"l",67.3365,65.8692,64.7462,65.4877,71.3369,70.2184,67.7415,7,-11,7,"Individual words","l, Individual words",-0.904509283819602,0,1,1.51458885941643,0.0076000000000036,0.000428174419288801,0.135099999999998,1.19451812555256,0.0671971706454767,0.113100000000003,0.00620051457975982
"q'_^ali_","F45","Carrier phrase",-0.0624000000000038,0,0.0726999999999975,0.130800000000001,"^a","l","i","F45_ind_wrd__carr_phr",141,27,281,34,281,34,1969,10,3234,5,"l",68.8956,63.6047,68.5824,65.8147,65.3566,70.3323,65.2323,7,-17,7,"Carrier phrase","l, Carrier phrase",-0.858321870701594,0,1,1.79917469050901,0.00680000000000547,0.000377638501000717,0.00689999999999813,0.0949105914717794,0.0935350756534484,0.0726999999999975,0.00620051457975982
"lˀ_al^a_","F45","1",-0.146599999999999,0,0.0972999999999971,0.283399999999993,"a","l","^a","F45_ind_wrd__carr_phr",178,28,356,31,516,36,1125,18,3094,7,"l",68.4946,68.0983,67.3434,67.6025,70.3039,69.5493,66.2591,8,-10,3,"Individual words","l, Individual words",-1.50668036998976,0,1,2.91264131551903,0.0064000000000064,0.000217476587826438,0.179199999999998,1.84172661870507,0.0657759506681048,0.0972999999999971,0.00620051457975982
"lˀ_al^a_","F45","2",-0.129199999999997,0,0.101100000000002,0.291899999999998,"a","l","^a","F45_ind_wrd__carr_phr",144,27,289,29,469,36,1266,21,3047,7,"l",68.4614,67.8141,67.3289,67.4969,70.6406,70.1561,66.168,9,-6,2,"Individual words","l, Individual words",-1.2779426310583,0,1,2.887240356083,0.0063999999999993,0.000210454376946783,0.0810999999999993,0.802176063303634,0.0633036597428204,0.101100000000002,0.00620051457975982
"lˀ_al^a_","F45","3",-0.144200000000012,0,0.11399999999999,0.226099999999988,"a","l","^a","F45_ind_wrd__carr_phr",141,22,281,27,469,35,1172,14,3141,-4,"l",68.4211,65.8853,64.0896,64.9951,71.4482,69.6545,67.9055,13,-8,5,"Individual words","l, Individual words",-1.26491228070197,0,1,1.9833333333334,0.00779999999998893,0.000575583439907989,0.203399999999995,1.7842105263159,0.0684210526314877,0.11399999999999,0.00620051457975982
"lˀ_al^a_","F45","Carrier phrase",-0.0906999999999982,0,0.0892999999999944,0.162400000000005,"a","l","^a","F45_ind_wrd__carr_phr",141,27,281,32,609,32,1125,24,2812,8,"l",69.2596,67.3472,67.4392,67.3886,69.7336,69.8263,66.9494,5,-3,5,"Carrier phrase","l, Carrier phrase",-1.01567749160139,0,1,1.81858902575605,0.007000000000005,0.000160984210143996,0.00780000000000314,0.0873460246360989,0.0783874580067799,0.0892999999999944,0.00620051457975982
"q'_^ali_","F49","1",-0.1407,0,0.1243,0.2894,"^a","l","i","F49_ind_wrd__carr_phr",234,37,469,32,281,35,1828,10,2531,5,"l",69.1222,68.0979,71.9792,70.3117,66.3793,70.2601,63.3326,-2,-27,-5,"Individual words","l, Individual words",-1.13193885760257,0,1,2.32823813354787,0.00520000000000009,0.000384045881269169,-0.1281,-1.03057119871279,0.0418342719227682,0.1243,0.00446727941176472
"q'_^ali_","F49","2",-0.1392,0,0.11,0.2499,"^a","l","i","F49_ind_wrd__carr_phr",234,38,469,38,469,38,2016,17,2484,7,"l",69.4749,70.2996,70.8208,70.5913,69.462,69.9829,64.7704,0,-21,0,"Individual words","l, Individual words",-1.26545454545455,0,1,2.27181818181818,0.00519999999999987,0.000356368674284015,-0.1238,-1.12545454545455,0.0472727272727262,0.11,0.00446727941176472
"q'_^ali_","F49","3",-0.1318,0,0.1068,0.1857,"^a","l","i","F49_ind_wrd__carr_phr",234,34,469,32,281,32,1922,10,2438,-0.7,"l",69.6518,67.664,69.2491,68.3372,68.7769,70.3607,68.0881,-2,-24,-2,"Individual words","l, Individual words",-1.23408239700374,0,1,1.73876404494382,0.00539999999999985,0.000236135356861069,0.1754,1.64232209737828,0.0505617977528075,0.1068,0.00446727941176472
"q'_^ali_","F49","Carrier phrase",-0.0841000000000003,0,0.0867000000000004,0.1665,"^a","l","i","F49_ind_wrd__carr_phr",234,32,469,33,422,33,1922,12,3234,3,"l",68.6317,66.1201,71.2295,68.5694,65.2406,70.3504,65.3399,1,-20,1,"Carrier phrase","l, Carrier phrase",-0.970011534025373,0,1,1.92041522491349,0.00539999999999985,0.000409041848452978,-0.0564999999999998,-0.651672433679348,0.0622837370242194,0.0867000000000004,0.00446727941176472
"lˀ_^ala_","F49","1",-0.127600000000001,0,0.0882000000000005,0.253799999999998,"^a","l","a","F49_ind_wrd__carr_phr",234,34,469,36,469,36,1406,19,2578,3,"l",69.5645,68.5034,69.2243,68.9739,69.1865,69.9075,64.7496,2,-15,2,"Individual words","l, Individual words",-1.44671201814059,0,1,2.87755102040813,0.00450000000000017,9.83572941034203e-05,-0.11805,-1.33843537414965,0.051020408163267,0.0882000000000005,0.00446727941176472
"lˀ_^ala_","F49","2",-0.157700000000002,0,0.0767999999999986,0.2258,"^a","l","a","F49_ind_wrd__carr_phr",234,33,469,35,469,35,1406,19,2344,0.8,"l",69.7104,67.3517,69.3847,68.6931,67.7663,69.7964,65.3084,2,-14,2,"Individual words","l, Individual words",-2.05338541666673,0,1,2.94010416666671,0.00479999999999947,0.000172191249050697,-0.142000000000001,-1.84895833333338,0.0624999999999942,0.0767999999999986,0.00446727941176472
"lˀ_al^a_","F49","3",-0.1267,0,0.0861999999999981,0.191800000000001,"a","l","^a","F49_ind_wrd__carr_phr",188,31,375,35,422,35,1406,15,2203,-0.8,"l",69.9776,66.6434,67.9304,67.352,68.5933,69.8763,68.4217,4,-16,4,"Individual words","l, Individual words",-1.46983758700699,0,1,2.22505800464043,0.00609999999999999,0.000526146938690043,0.16175,1.87645011600932,0.0707656612529018,0.0861999999999981,0.00446727941176472
"lˀ_^ala_","F49","Carrier phrase",-0.142500000000002,0,0.0824999999999996,0.210899999999999,"^a","l","a","F49_ind_wrd__carr_phr",234,31,469,33,422,33,1312,17,2156,1,"l",69.41,66.7498,67.7235,67.3427,68.7235,69.6948,68.6191,2,-14,2,"Carrier phrase","l, Carrier phrase",-1.72727272727276,0,1,2.55636363636363,0.00489999999999924,0.000174228109212194,0.00924999999999798,0.112121212121188,0.0593939393939305,0.0824999999999996,0.00446727941176472
"_il^a_","F49","1",-0.0844999999999985,0,0.133500000000002,0.310200000000002,"i","l","^a","F49_ind_wrd__carr_phr",234,33,469,41,469,41,2109,21,3281,11,"l",73.0318,69.4002,69.356,69.375,69.7366,69.691,66.019,8,-12,8,"Individual words","l, Individual words",-0.632958801498109,0,1,2.32359550561796,0.0046999999999997,0.00017810230236445,0.0926500000000026,0.694007490636716,0.0352059925093607,0.133500000000002,0.00446727941176472
"_il^a_","F49","2",-0.0736999999999988,0,0.107600000000001,0.291700000000002,"i","l","^a","F49_ind_wrd__carr_phr",234,40,469,38,516,38,1969,19,3000,11,"l",71.9695,70.1353,68.6626,69.2056,71.4456,69.9731,67.543,-2,-21,-2,"Individual words","l, Individual words",-0.684944237918195,0,1,2.71096654275091,0.0046999999999997,0.000157372830208651,0.120550000000001,1.1203531598513,0.0436802973977662,0.107600000000001,0.00446727941176472
"_il^a_","F49","3",-0.0685000000000002,0,0.107599999999998,0.209199999999999,"i","l","^a","F49_ind_wrd__carr_phr",234,38,469,38,469,38,2062,23,3188,12,"l",72.1828,70.5695,66.6717,68.6761,74.1189,70.2196,71.0044,0,-15,0,"Individual words","l, Individual words",-0.636617100371762,0,1,1.94423791821564,0.00659999999999883,0.000766512940231301,0.166999999999998,1.55204460966544,0.0613382899628156,0.107599999999998,0.00446727941176472
"_il^a_","F49","Carrier phrase",-0.0524000000000058,0,0.102699999999999,0.206799999999994,"i","l","^a","F49_ind_wrd__carr_phr",234,40,469,40,422,40,1969,18,3047,11,"l",72.0531,70.802,70.2208,70.5093,70.244,69.6652,66.2885,0,-22,0,"Carrier phrase","l, Carrier phrase",-0.510223953261991,0,1,2.01363193768254,0.00540000000000163,0.00016733200530696,0.0129999999999946,0.126582278480961,0.0525803310613602,0.102699999999999,0.00446727941176472
"r_olˀ^a_l","F49","1",-0.0683999999999969,0,0.123600000000003,0.289900000000003,"o","lˀ","^a","F49_ind_wrd__carr_phr",233,27,466,40,422,40,1266,20,2016,6,"lˀ",71.9856,68.382,69.361,68.9435,69.255,70.2348,66.5824,13,-7,13,"Individual words","lˀ, Individual words",-0.553398058252388,0,1,2.34546925566339,0.0116999999999976,0.00108701227178528,0.121150000000004,0.980177993527512,0.0946601941747354,0.123600000000003,0.00446727941176472
"r_olˀ^a_l","F49","2",-0.0560999999999936,0,0.113700000000001,0.2607,"o","lˀ","^a","F49_ind_wrd__carr_phr",177,25,354,31,281,31,1312,19,2016,3,"lˀ",71.7428,68.0542,69.8238,69.052,68.0663,69.8337,66.2281,6,-6,6,"Individual words","lˀ, Individual words",-0.493403693931336,0,1,2.29287598944588,0.0135000000000005,0.00151637418897986,0.110050000000005,0.967897977132834,0.118733509234831,0.113700000000001,0.00446727941176472
"r_olˀ^a_l","F49","3",-0.042900000000003,0,0.1233,0.279599999999995,"o","lˀ","^a","F49_ind_wrd__carr_phr",141,21,281,30,375,32,1312,17,1875,8,"lˀ",70.8043,65.2779,69.22,67.4819,65.6998,69.6394,67.2619,11,-4,9,"Individual words","lˀ, Individual words",-0.347931873479342,0,1,2.26763990267635,0.019599999999997,0.00259841623249479,0.1023,0.829683698296831,0.158961881589594,0.1233,0.00446727941176472
"r_olˀ^a_l","F49","Carrier phrase",-0.0666999999999973,0,0.0949999999999989,0.219999999999999,"o","lˀ","^a","F49_ind_wrd__carr_phr",176,23,353,31,516,29,1125,16,2109,6,"lˀ",70.8091,65.6979,68.438,67.2542,66.8203,69.5601,67.8163,6,-7,8,"Carrier phrase","lˀ, Carrier phrase",-0.702105263157875,0,1,2.31578947368423,0.0118999999999971,0.00131819630914124,0.0696500000000029,0.733157894736881,0.125263157894708,0.0949999999999989,0.00446727941176472
"r_elˀ^a_","F49","1",-0.103400000000001,0,0.132799999999996,0.313400000000001,"e","lˀ","^a","F49_ind_wrd__carr_phr",184,17,369,27,328,28,1781,5,3234,8,"lˀ",70.4908,60.953,69.7321,66.0137,60.9848,69.7612,64.2816,11,-12,10,"Individual words","lˀ, Individual words",-0.778614457831353,0,1,2.35993975903623,0.00750000000000028,0.000623338240282049,0.0775499999999987,0.583960843373501,0.0564759036144617,0.132799999999996,0.00446727941176472
"r_elˀ^a_","F49","2",-0.0906999999999982,0,0.144500000000001,0.325299999999999,"e","lˀ","^a","F49_ind_wrd__carr_phr",141,20,281,28,328,29,1734,13,3281,10,"lˀ",70.5188,64.1674,68.6987,66.6855,65.8855,70.4172,66.9868,9,-7,8,"Individual words","lˀ, Individual words",-0.627681660899639,0,1,2.25121107266434,0.0123999999999995,0.00129673904381076,0.084699999999998,0.586159169550156,0.0858131487889236,0.144500000000001,0.00446727941176472
"r_elˀ^a_","F49","3",-0.0611000000000033,0,0.140099999999997,0.2652,"e","lˀ","^a","F49_ind_wrd__carr_phr",121,4,243,9,422,24,1922,0.3,3234,0.9,"lˀ",71.2117,59.0622,68.9173,63.7119,60.2715,70.1175,67.7946,20,-3.7,5,"Individual words","lˀ, Individual words",-0.436117059243431,0,1,1.89293361884373,0.0476000000000028,0.00584178605271705,0.110599999999998,0.789436117059247,0.33975731620274,0.140099999999997,0.00446727941176472
"r_elˀ^a_","F49","Carrier phrase",-0.101900000000001,0,0.127299999999998,0.270600000000002,"e","lˀ","^a","F49_ind_wrd__carr_phr",59,7,117,17,422,25,1734,10,3328,14,"lˀ",72.7139,60.835,68.3773,64.8293,62.6534,70.1912,68.452,18,3,10,"Carrier phrase","lˀ, Carrier phrase",-0.800471327572679,0,1,2.12568735271018,0.0475999999999956,0.00530611579235317,0.0935999999999986,0.73527101335428,0.373919874312618,0.127299999999998,0.00446727941176472
"b_elˀo_r^a","F49","1",-0.084699999999998,0,0.139600000000002,0.239400000000003,"e","lˀ","o","F49_ind_wrd__carr_phr",108,17,216,29,328,35,1734,10,3000,3,"lˀ",72.4746,63.4318,71.5858,66.8308,62.0102,70.1647,63.2451,18,-7,12,"Individual words","lˀ, Individual words",-0.60673352435528,0,1,1.71489971346705,0.0402999999999949,0.00505220298393891,0.112950000000001,0.80909742120344,0.288681948424029,0.139600000000002,0.00446727941176472
"b_elˀo_r^a","F49","2",-0.0866000000000042,0,0.126799999999996,0.241299999999995,"e","lˀ","o","F49_ind_wrd__carr_phr",141,19,281,33,328,33,1688,9,3094,-4,"lˀ",71.8296,64.2864,71.2532,67.5919,63.2767,70.2468,64.3387,14,-10,14,"Individual words","lˀ, Individual words",-0.682965299684599,0,1,1.90299684542589,0.0248000000000062,0.00318422843628832,0.118199999999998,0.932176656151435,0.195583596214566,0.126799999999996,0.00446727941176472
"b_elˀo_r^a","F49","3",-0.0915000000000035,0,0.119399999999999,0.244699999999995,"e","lˀ","o","F49_ind_wrd__carr_phr",141,22,281,36,328,36,1594,12,2953,1,"lˀ",72.7221,65.4348,72.6179,69.112,62.8002,69.9816,64.4941,14,-10,14,"Individual words","lˀ, Individual words",-0.766331658291494,0,1,2.04941373534336,0.0292999999999992,0.00328336204920403,0.0907499999999963,0.760050251256258,0.245393634840867,0.119399999999999,0.00446727941176472
"b_elˀo_r^a","F49","Carrier phrase",-0.0623000000000005,0,0.110799999999998,0.195399999999999,"e","lˀ","o","F49_ind_wrd__carr_phr",188,21,375,30,422,31,1781,12,3047,5,"lˀ",72.1635,61.9927,71.9019,66.2856,60.1276,70.035,65.3838,10,-9,9,"Carrier phrase","lˀ, Carrier phrase",-0.562274368231063,0,1,1.76353790613722,0.00889999999999702,0.00107282004881636,0.0223499999999959,0.20171480144401,0.0803249097472673,0.110799999999998,0.00446727941176472
"q'_al^i_","M50","1",-0.1335,0,0.1312,0.3245,"a","l","^i","M50_ind_wrd__carr_phr",129,34,258,39,234,39,1688,4,2578,14,"l",68.9636,68.579,69.4935,69.1237,68.8605,69.7744,65.6302,5,-30,5,"Individual words","l, Individual words",-1.01753048780488,0,1,2.47332317073171,0.00960000000000027,0.000650802961518287,0.3181,2.42454268292683,0.0731707317073192,0.1312,0.00871543209876543
"q'_al^i_","M50","2",-0.1372,0,0.1317,0.3544,"a","l","^i","M50_ind_wrd__carr_phr",123,27,246,38,281,38,1781,3,2719,10,"l",69.6158,68.7468,68.3883,68.5215,70.2933,69.9365,68.1332,11,-24,11,"Individual words","l, Individual words",-1.041761579347,0,1,2.69096431283219,0.00979999999999981,0.000376766322742429,0.1134,0.861047835990887,0.074411541381927,0.1317,0.00871543209876543
"q'_al^i_","M50","3",-0.1684,0,0.1252,0.3277,"a","l","^i","M50_ind_wrd__carr_phr",122,37,243,38,234,38,1688,6,2531,8,"l",69.1254,67.757,69.3118,68.718,68.4948,70.0545,67.4063,1,-31,1,"Individual words","l, Individual words",-1.34504792332269,0,1,2.61741214057509,0.0114000000000001,0.000656103420287682,-0.1603,-1.28035143769968,0.0910543130990425,0.1252,0.00871543209876543
"q'_^ali_","M50","Carrier phrase",-0.0886000000000005,0,0.0995999999999997,0.181,"^a","l","i","M50_ind_wrd__carr_phr",120,37,240,41,281,41,1641,12,2531,13,"l",68.4633,69.53,70.0334,69.7564,69.2057,69.708,65.723,4,-25,4,"Carrier phrase","l, Carrier phrase",-0.889558232931734,0,1,1.81726907630523,0.0110000000000001,0.000682510150708483,-0.0718000000000001,-0.720883534136549,0.110441767068275,0.0995999999999997,0.00871543209876543
"lˀ_al^a_","M50","1",-0.159599999999998,0,0.121600000000001,0.336100000000002,"a","l","^a","M50_ind_wrd__carr_phr",134,28,269,27,516,32,984,23,2203,-4,"l",68.5701,68.8821,66.8383,67.5775,71.9468,69.9033,68.7392,4,-5,-1,"Individual words","l, Individual words",-1.31249999999997,0,1,2.76398026315789,0.00959999999999894,0.000697909764888954,0.311900000000001,2.56496710526315,0.0789473684210434,0.121600000000001,0.00871543209876543
"lˀ_al^a_","M50","2",-0.2044,0,0.1143,0.328700000000001,"a","l","^a","M50_ind_wrd__carr_phr",117,32,235,33,422,38,1031,18,2203,2,"l",69.5208,69.3837,67.1086,67.8997,72.0789,69.8036,68.7911,6,-14,1,"Individual words","l, Individual words",-1.78827646544182,0,1,2.87576552930885,0.00950000000000273,0.0004435953518221,0.0838500000000018,0.733595800524949,0.0831146106736896,0.1143,0.00871543209876543
"lˀ_al^a_","M50","3",-0.1814,0,0.116099999999999,0.332199999999997,"a","l","^a","M50_ind_wrd__carr_phr",123,26,247,32,422,37,1031,24,2625,4,"l",68.285,67.7258,65.8396,66.4991,72.3063,70.4205,70.6595,11,-2,6,"Individual words","l, Individual words",-1.56244616709734,0,1,2.86132644272178,0.0107999999999997,0.000852660586158382,0.321699999999998,2.770887166236,0.0930232558139513,0.116099999999999,0.00871543209876543
"lˀ_al^a_","M50","Carrier phrase",-0.1218,0,0.109400000000001,0.256300000000003,"a","l","^a","M50_ind_wrd__carr_phr",126,32,252,36,469,37,1031,21,2203,-5,"l",68.9607,68.1259,67.9185,68.007,69.7936,69.5874,68.0885,5,-11,4,"Carrier phrase","l, Carrier phrase",-1.11334552102376,0,1,2.34277879341866,0.00880000000000081,0.000234216339884582,-0.0871999999999993,-0.797074954296148,0.0804387568555826,0.109400000000001,0.00871543209876543
"_il^a_","M50","1",-0.1373,0,0.1233,0.330400000000001,"i","l","^a","M50_ind_wrd__carr_phr",130,29,260,39,281,39,1500,19,2578,19,"l",70.151,69.0549,66.813,67.65,72.1683,69.9273,68.837,10,-10,10,"Individual words","l, Individual words",-1.11354420113544,0,1,2.67964314679643,0.00939999999999941,0.000698902458476719,0.279199999999999,2.26439578264395,0.0762368207623632,0.1233,0.00871543209876543
"_il^a_","M50","2",-0.153400000000005,0,0.129299999999994,0.331499999999998,"i","l","^a","M50_ind_wrd__carr_phr",128,37,255,42,281,42,1547,17,2531,14,"l",70.7835,70.265,67.6906,68.6945,72.3356,69.7627,69.004,5,-20,5,"Individual words","l, Individual words",-1.18638824439298,0,1,2.56380510440847,0.00939999999999941,0.0004536211935982,0.293599999999998,2.2706883217325,0.0726991492652736,0.129299999999994,0.00871543209876543
"_il^a_","M50","3",-0.142899999999997,0,0.120400000000004,0.318300000000001,"i","l","^a","M50_ind_wrd__carr_phr",126,37,253,41,281,40,1453,17,2578,7,"l",71.4107,69.2284,67.5389,68.178,72.0947,70.4078,69.6391,3,-20,4,"Individual words","l, Individual words",-1.1868770764119,0,1,2.64368770764112,0.0102000000000046,0.000739003038015444,0.300500000000003,2.49584717607968,0.084717607973458,0.120400000000004,0.00871543209876543
"_il^a_","M50","Carrier phrase",-0.0904000000000025,0,0.112699999999997,0.228999999999999,"i","l","^a","M50_ind_wrd__carr_phr",125,37,251,42,281,43,1406,15,2531,15,"l",70.835,71.6413,69.3374,70.471,72.75,70.4479,68.1336,6,-22,5,"Carrier phrase","l, Carrier phrase",-0.802129547471208,0,1,2.03194321206749,0.00930000000000319,0.0001783679512988,0.00714999999999932,0.0634427684117084,0.0825199645075729,0.112699999999997,0.00871543209876543
"r_olˀ^a_l","M50","1",-0.0894000000000048,0,0.171399999999998,0.320699999999995,"o","lˀ","^a","M50_ind_wrd__carr_phr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lˀ",70.6023,60.6909,68.7727,64.4539,61.9296,70.0023,66.6811,NA,NA,NA,"Individual words","lˀ, Individual words",-0.521586931155225,0,1,1.8710618436406,0.0513999999999939,0.0066705036086658,0.0776999999999965,0.453325554259027,0.299883313885615,0.171399999999998,0.00871543209876543
"r_olˀ^a_l","M50","2",-0.0722999999999985,0,0.176700000000004,0.314700000000002,"o","lˀ","^a","M50_ind_wrd__carr_phr",41,-3,82,2,375,24,1125,9,2578,9,"lˀ",71.1055,63.3346,69.9575,66.2383,63.2084,69.8321,66.2808,27,12,5,"Individual words","lˀ, Individual words",-0.40916808149404,0,1,1.78098471986415,0.0272999999999968,0.0036817777199997,0.0989500000000021,0.559988681380871,0.154499151103544,0.176700000000004,0.00871543209876543
"r_olˀ^a_l","M50","3",-0.0977999999999994,0,0.156100000000002,0.2791,"o","lˀ","^a","M50_ind_wrd__carr_phr",35,-11,71,-11,375,10,938,-7,2578,-12,"lˀ",71.4628,61.8865,69.0288,65.0332,62.5947,69.7333,67.0044,21,4,0,"Individual words","lˀ, Individual words",-0.626521460602166,0,1,1.78795643818063,0.0353999999999957,0.00479474359534346,0.0679000000000016,0.434977578475341,0.226777706598303,0.156100000000002,0.00871543209876543
"r_olˀ^a_l","M50","Carrier phrase",-0.0499000000000009,0,0.112000000000002,0.2014,"o","lˀ","^a","M50_ind_wrd__carr_phr",54,-0.4,108,9,422,12,984,9,2578,0.7,"lˀ",70.5993,63.4766,70.3041,66.5087,63.1487,69.978,66.2045,12.4,9.4,9.4,"Carrier phrase","lˀ, Carrier phrase",-0.445535714285715,0,1,1.79821428571425,0.0238000000000014,0.00362477135710679,0.0502000000000002,0.44821428571428,0.212500000000009,0.112000000000002,0.00871543209876543
