"sound","word","condition","speaker","plsIntvl","plsIntvlNorm","points","pointsNorm","pointsOrig","file","intensityOrig","conditionNorm","conditionNorm2","wordType","conditionWord"
"^o","w_olˀ^o_ndlo","Free narrative","M40",0.00779999999998893,0.139285714285523,0.0692000000000021,1.23571428571438,0.121500000000012,"07__M35__M40_free_narr",76.0124,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, w_olˀ^o_ndlo"
"^o","w_olˀ^o_ndlo","Free narrative","M40",0.00780000000000314,0.139285714285777,0.0769999999999982,1.37500000000003,0.129300000000001,"07__M35__M40_free_narr",76.187,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, w_olˀ^o_ndlo"
"^o","w_olˀ^o_ndlo","Free narrative","M40",0.00780000000000314,0.139285714285777,0.0848000000000013,1.51428571428581,0.137100000000004,"07__M35__M40_free_narr",76.4344,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, w_olˀ^o_ndlo"
"^o","w_olˀ^o_ndlo","Free narrative","M40",0.0075999999999965,0.13571428571423,0.0925000000000011,1.65178571428581,0.144900000000007,"07__M35__M40_free_narr",76.7877,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, w_olˀ^o_ndlo"
"^o","w_olˀ^o_ndlo","Free narrative","M40",0.00769999999999982,0.137500000000003,0.100149999999999,1.78839285714293,0.152500000000003,"07__M35__M40_free_narr",77.0474,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, w_olˀ^o_ndlo"
"^o","w_olˀ^o_ndlo","Free narrative","M40",0.00769999999999982,0.137500000000003,0.107849999999999,1.92589285714293,0.160200000000003,"07__M35__M40_free_narr",77.0705,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, w_olˀ^o_ndlo"
"^o","w_olˀ^o_ndlo","Free narrative","M40",0.00780000000000314,0.139285714285777,0.115600000000001,2.06428571428582,0.167900000000003,"07__M35__M40_free_narr",76.8164,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, w_olˀ^o_ndlo"
"i","r^ejd_ilo_jd","Free narrative","M40",0.00730000000000075,0.0859835100117827,-0.0440500000000057,-0.518845700824538,0.00359999999999161,"07__M35__M40_free_narr",76.478,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"i","r^ejd_ilo_jd","Free narrative","M40",0.00740000000000407,0.087161366313353,-0.0367000000000033,-0.43227326266197,0.0108999999999924,"07__M35__M40_free_narr",77.0645,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"i","r^ejd_ilo_jd","Free narrative","M40",0.00740000000000407,0.087161366313353,-0.0292999999999992,-0.345111896348617,0.0182999999999964,"07__M35__M40_free_narr",77.1568,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"i","r^ejd_ilo_jd","Free narrative","M40",0.00730000000000075,0.0859835100117827,-0.0219499999999968,-0.25853945818605,0.0257000000000005,"07__M35__M40_free_narr",76.489,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"i","r^ejd_ilo_jd","Free narrative","M40",0.00749999999999318,0.0883392226147558,-0.0145499999999998,-0.17137809187278,0.0330000000000013,"07__M35__M40_free_narr",75.34,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"i","r^ejd_ilo_jd","Free narrative","M40",0.00750000000000739,0.0883392226149232,-0.00704999999999956,-0.0830388692579408,0.0404999999999944,"07__M35__M40_free_narr",74.1463,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"l","r^ejd_ilo_jd","Free narrative","M40",0.00829999999999131,0.097762073026983,0.000849999999999795,0.0100117785630124,0.0480000000000018,"07__M35__M40_free_narr",73.4034,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"l","r^ejd_ilo_jd","Free narrative","M40",0.00780000000000314,0.0918727915194666,0.00889999999999702,0.104829210836237,0.0562999999999931,"07__M35__M40_free_narr",73.7974,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"l","r^ejd_ilo_jd","Free narrative","M40",0.0075999999999965,0.0895170789163261,0.0165999999999968,0.195524146054133,0.0640999999999963,"07__M35__M40_free_narr",75.1208,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"l","r^ejd_ilo_jd","Free narrative","M40",0.00780000000000314,0.0918727915194666,0.0242999999999967,0.28621908127203,0.0716999999999928,"07__M35__M40_free_narr",76.5221,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"l","r^ejd_ilo_jd","Free narrative","M40",0.00749999999999318,0.0883392226147558,0.0319499999999948,0.376325088339141,0.0794999999999959,"07__M35__M40_free_narr",77.492,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"l","r^ejd_ilo_jd","Free narrative","M40",0.00750000000000739,0.0883392226149232,0.0394499999999951,0.464664310953981,0.0869999999999891,"07__M35__M40_free_narr",77.9826,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"l","r^ejd_ilo_jd","Free narrative","M40",0.00769999999999982,0.0906949352178963,0.0470499999999987,0.55418138987039,0.0944999999999965,"07__M35__M40_free_narr",77.9905,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"l","r^ejd_ilo_jd","Free narrative","M40",0.0075999999999965,0.0895170789163261,0.0546999999999969,0.644287396937501,0.102199999999996,"07__M35__M40_free_narr",77.4999,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"l","r^ejd_ilo_jd","Free narrative","M40",0.0075999999999965,0.0895170789163261,0.0622999999999934,0.733804475853828,0.109799999999993,"07__M35__M40_free_narr",76.7936,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"l","r^ejd_ilo_jd","Free narrative","M40",0.00769999999999982,0.0906949352178963,0.0699499999999915,0.823910482920939,0.117399999999989,"07__M35__M40_free_narr",76.356,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"l","r^ejd_ilo_jd","Free narrative","M40",0.00750000000000739,0.0883392226149232,0.0775499999999951,0.913427561837349,0.125099999999989,"07__M35__M40_free_narr",76.4567,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"o","r^ejd_ilo_jd","Free narrative","M40",0.00740000000000407,0.087161366313353,0.0850000000000009,1.00117785630149,0.132599999999996,"07__M35__M40_free_narr",76.8189,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"o","r^ejd_ilo_jd","Free narrative","M40",0.0075999999999965,0.0895170789163261,0.0925000000000011,1.08951707891633,0.140000000000001,"07__M35__M40_free_narr",77.1119,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"o","r^ejd_ilo_jd","Free narrative","M40",0.00769999999999982,0.0906949352178963,0.100149999999999,1.17962308598344,0.147599999999997,"07__M35__M40_free_narr",77.3587,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"o","r^ejd_ilo_jd","Free narrative","M40",0.00769999999999982,0.0906949352178963,0.107849999999999,1.27031802120133,0.155299999999997,"07__M35__M40_free_narr",77.5963,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"o","r^ejd_ilo_jd","Free narrative","M40",0.00789999999999225,0.0930506478208694,0.115649999999995,1.36219081272072,0.162999999999997,"07__M35__M40_free_narr",77.7683,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"o","r^ejd_ilo_jd","Free narrative","M40",0.00800000000000978,0.0942285041226071,0.123599999999996,1.45583038869245,0.170899999999989,"07__M35__M40_free_narr",77.8616,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"o","r^ejd_ilo_jd","Free narrative","M40",0.00809999999999889,0.0954063604240099,0.13165,1.55064782096576,0.178899999999999,"07__M35__M40_free_narr",77.7311,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"o","r^ejd_ilo_jd","Free narrative","M40",0.00820000000000221,0.0965842167255802,0.139800000000001,1.64664310954056,0.186999999999998,"07__M35__M40_free_narr",77.2749,"Free narrative","l, Free narrative","l","Free narrative, r^ejd_ilo_jd"
"i","haǯ_il^a_wšud","Free narrative","M40",0.00629999999999598,0.107325383304869,-0.0317499999999953,-0.540885860306547,0.00140000000000384,"07__M35__M40_free_narr",76.1095,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"i","haǯ_il^a_wšud","Free narrative","M40",0.0063999999999993,0.109028960817702,-0.0253999999999976,-0.432708688245262,0.00769999999999982,"07__M35__M40_free_narr",77.4094,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"i","haǯ_il^a_wšud","Free narrative","M40",0.00629999999999598,0.107325383304869,-0.01905,-0.324531516183977,0.0140999999999991,"07__M35__M40_free_narr",77.9593,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"i","haǯ_il^a_wšud","Free narrative","M40",0.0063999999999993,0.109028960817702,-0.0127000000000024,-0.216354344122692,0.0203999999999951,"07__M35__M40_free_narr",77.9309,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"i","haǯ_il^a_wšud","Free narrative","M40",0.0063999999999993,0.109028960817702,-0.00630000000000308,-0.10732538330499,0.0267999999999944,"07__M35__M40_free_narr",77.5054,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"l","haǯ_il^a_wšud","Free narrative","M40",0.00670000000000925,0.114139693356202,0.000250000000001194,0.00425894378196229,0.0331999999999937,"07__M35__M40_free_narr",77.1619,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"l","haǯ_il^a_wšud","Free narrative","M40",0.00659999999999172,0.112436115843127,0.00690000000000168,0.117546848381627,0.0399000000000029,"07__M35__M40_free_narr",77.207,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"l","haǯ_il^a_wšud","Free narrative","M40",0.00660000000000593,0.112436115843369,0.0135000000000005,0.229982964224874,0.0464999999999947,"07__M35__M40_free_narr",77.6235,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"l","haǯ_il^a_wšud","Free narrative","M40",0.00659999999999172,0.112436115843127,0.0200999999999993,0.342419080068122,0.0531000000000006,"07__M35__M40_free_narr",77.9398,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"l","haǯ_il^a_wšud","Free narrative","M40",0.00660000000000593,0.112436115843369,0.0266999999999982,0.454855195911369,0.0596999999999923,"07__M35__M40_free_narr",77.9968,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"l","haǯ_il^a_wšud","Free narrative","M40",0.00660000000000593,0.112436115843369,0.0333000000000041,0.567291311754738,0.0662999999999982,"07__M35__M40_free_narr",78.0132,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"l","haǯ_il^a_wšud","Free narrative","M40",0.00659999999999172,0.112436115843127,0.0399000000000029,0.679727427597985,0.0729000000000042,"07__M35__M40_free_narr",78.1605,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"l","haǯ_il^a_wšud","Free narrative","M40",0.0063999999999993,0.109028960817702,0.0463999999999984,0.7904599659284,0.0794999999999959,"07__M35__M40_free_narr",78.4126,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"l","haǯ_il^a_wšud","Free narrative","M40",0.00629999999999598,0.107325383304869,0.0527499999999961,0.898637137989685,0.0858999999999952,"07__M35__M40_free_narr",78.6522,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"^a","haǯ_il^a_wšud","Free narrative","M40",0.00640000000001351,0.109028960817944,0.0591000000000008,1.00681431005109,0.0921999999999912,"07__M35__M40_free_narr",78.8226,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"^a","haǯ_il^a_wšud","Free narrative","M40",0.00619999999999266,0.105621805792035,0.0654000000000039,1.11413969335608,0.0986000000000047,"07__M35__M40_free_narr",78.8566,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"^a","haǯ_il^a_wšud","Free narrative","M40",0.00629999999999598,0.107325383304869,0.0716499999999982,1.22061328790453,0.104799999999997,"07__M35__M40_free_narr",78.6345,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"^a","haǯ_il^a_wšud","Free narrative","M40",0.00630000000001019,0.107325383305111,0.0779500000000013,1.32793867120952,0.111099999999993,"07__M35__M40_free_narr",78.1508,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"^a","haǯ_il^a_wšud","Free narrative","M40",0.0064999999999884,0.110732538330293,0.0843500000000006,1.43696763202722,0.117400000000004,"07__M35__M40_free_narr",77.5246,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"^a","haǯ_il^a_wšud","Free narrative","M40",0.00650000000000261,0.110732538330535,0.0908499999999961,1.54770017035764,0.123899999999992,"07__M35__M40_free_narr",77.1134,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"^a","haǯ_il^a_wšud","Free narrative","M40",0.00650000000000261,0.110732538330535,0.0973499999999987,1.65843270868817,0.130399999999995,"07__M35__M40_free_narr",76.8682,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"^a","haǯ_il^a_wšud","Free narrative","M40",0.00650000000000261,0.110732538330535,0.103850000000001,1.76916524701871,0.136899999999997,"07__M35__M40_free_narr",76.6586,"Free narrative","l, Free narrative","l","Free narrative, haǯ_il^a_wšud"
"i","h_ilˀ^o_","Free narrative","M40",0.00719999999999743,0.092544987146484,-0.023299999999999,-0.299485861182466,0.00149999999999295,"07__M35__M40_free_narr",72.5698,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"i","h_ilˀ^o_","Free narrative","M40",0.00710000000000832,0.0912596401029224,-0.0161499999999961,-0.207583547557763,0.00869999999999038,"07__M35__M40_free_narr",73.7061,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"i","h_ilˀ^o_","Free narrative","M40",0.00719999999999743,0.092544987146484,-0.00899999999999324,-0.115681233933059,0.0157999999999987,"07__M35__M40_free_narr",73.9246,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"i","h_ilˀ^o_","Free narrative","M40",0.00719999999999743,0.092544987146484,-0.0017999999999958,-0.0231362467865753,0.0229999999999961,"07__M35__M40_free_narr",73.2117,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"lˀ","h_ilˀ^o_","Free narrative","M40",0.00730000000000075,0.0938303341902283,0.00545000000000329,0.0700514138817808,0.0301999999999936,"07__M35__M40_free_narr",72.0729,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"lˀ","h_ilˀ^o_","Free narrative","M40",0.00740000000000407,0.0951156812339726,0.0128000000000057,0.164524421593881,0.0374999999999943,"07__M35__M40_free_narr",71.685,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"lˀ","h_ilˀ^o_","Free narrative","M40",0.00730000000000075,0.0938303341902283,0.0201500000000081,0.258997429305982,0.0448999999999984,"07__M35__M40_free_narr",73.0033,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"lˀ","h_ilˀ^o_","Free narrative","M40",0.00709999999999411,0.0912596401027397,0.0273500000000055,0.351542416452466,0.0521999999999991,"07__M35__M40_free_narr",75.305,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"lˀ","h_ilˀ^o_","Free narrative","M40",0.00690000000000168,0.0886889460154338,0.0343500000000034,0.441516709511553,0.0592999999999932,"07__M35__M40_free_narr",77.0109,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"lˀ","h_ilˀ^o_","Free narrative","M40",0.00690000000000168,0.0886889460154338,0.0412500000000051,0.530205655526986,0.0661999999999949,"07__M35__M40_free_narr",77.779,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"lˀ","h_ilˀ^o_","Free narrative","M40",0.00690000000000168,0.0886889460154338,0.0481500000000068,0.61889460154242,0.0730999999999966,"07__M35__M40_free_narr",77.8909,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"lˀ","h_ilˀ^o_","Free narrative","M40",0.00690000000000168,0.0886889460154338,0.0550500000000085,0.707583547557854,0.0799999999999983,"07__M35__M40_free_narr",77.7637,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"lˀ","h_ilˀ^o_","Free narrative","M40",0.00659999999999172,0.0848329048842009,0.0618000000000052,0.794344473007671,0.0869,"07__M35__M40_free_narr",77.863,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"lˀ","h_ilˀ^o_","Free narrative","M40",0.00679999999999836,0.0874035989716895,0.0685000000000002,0.880462724935616,0.0934999999999917,"07__M35__M40_free_narr",78.3428,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"lˀ","h_ilˀ^o_","Free narrative","M40",0.00679999999999836,0.0874035989716895,0.0752999999999986,0.967866323907306,0.10029999999999,"07__M35__M40_free_narr",79.0139,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"^o","h_ilˀ^o_","Free narrative","M40",0.00670000000000925,0.0861182519281279,0.0820500000000024,1.05462724935721,0.107099999999988,"07__M35__M40_free_narr",79.4295,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"^o","h_ilˀ^o_","Free narrative","M40",0.00669999999999504,0.0861182519279452,0.0887500000000045,1.14074550128525,0.113799999999998,"07__M35__M40_free_narr",79.4363,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"^o","h_ilˀ^o_","Free narrative","M40",0.00679999999999836,0.0874035989716895,0.0955000000000013,1.22750642673507,0.120499999999993,"07__M35__M40_free_narr",79.1114,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"^o","h_ilˀ^o_","Free narrative","M40",0.00670000000000925,0.0861182519281279,0.102250000000005,1.31426735218498,0.127299999999991,"07__M35__M40_free_narr",78.5774,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
"^o","h_ilˀ^o_","Free narrative","M40",0.00690000000000168,0.0886889460154338,0.109050000000011,1.40167095115676,0.134,"07__M35__M40_free_narr",77.9468,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h_ilˀ^o_"
